Term,CRN,Subj,Crse,Title,Campus,Enrollment,%Passing,A,B,C,P,D,F,NP,W,Other,ITV,TV,WEB,CLWEB,TVWEB
S09,21556,MTH,112,Elementary Functions,2,35,94.30%,20,12,1,0,0,0,0,2,0,0,0,0,0,0
S09,20117,MTH,60,Introductory Algebra- 1st Term,1,30,60.00%,5,5,8,0,2,3,3,4,0,0,0,0,0,0
S09,20141,MTH,60,Introductory Algebra- 1st Term,3,33,90.90%,15,9,6,0,0,1,0,2,0,0,0,0,0,0
S09,20908,MTH,60,Introductory Algebra- 1st Term,3,27,74.10%,11,4,5,0,0,7,0,0,0,0,0,0,0,0
S09,21301,MTH,60,Introductory Algebra- 1st Term,3,30,53.30%,3,7,5,1,3,3,1,7,0,0,0,0,0,0
S09,21518,MTH,60,Introductory Algebra- 1st Term,3,34,67.60%,10,8,5,0,1,4,0,5,1,0,0,0,0,0
S09,21571,MTH,60,Introductory Algebra- 1st Term,2,37,59.50%,10,7,5,0,6,6,1,2,0,0,0,0,0,0
S09,22447,MTH,60,Introductory Algebra- 1st Term,2,36,61.10%,7,6,7,2,5,2,1,6,0,0,0,0,0,0
S09,23088,MTH,60,Introductory Algebra- 1st Term,1,27,59.30%,5,7,4,0,5,0,1,5,0,0,0,0,0,0
S09,20925,MTH,243,Statistics I,1,25,40.00%,0,2,7,1,5,6,1,3,0,0,0,0,0,0
S09,21313,MTH,243,Statistics I,3,20,65.00%,3,4,6,0,1,3,0,3,0,0,0,0,0,0
S09,23433,MTH,243,Statistics I,2,19,89.50%,7,8,2,0,2,0,0,0,0,0,0,0,0,0
S09,24563,MTH,243,Statistics I,3,23,87.00%,8,4,7,1,0,0,0,3,0,0,0,0,0,0
S09,21008,MTH,254,Vector Calculus I,3,15,80.00%,6,5,1,0,0,0,2,1,0,0,0,0,0,0
S09,27479,MTH,70,Review of Intro Algebra,1,26,30.80%,3,4,1,0,5,4,1,8,0,0,0,0,0,0
S09,20063,MTH,252,Calculus II,1,23,56.50%,1,6,5,1,3,4,0,3,0,0,0,0,0,0
S09,20543,MTH,252,Calculus II,3,28,60.70%,8,5,4,0,3,3,4,1,0,0,0,0,0,0
S09,28769,MTH,252,Calculus II,2,14,64.30%,2,4,3,0,1,3,0,1,0,0,0,0,0,0
S09,20120,MTH,65,Introductory Algebra-2nd Term,1,27,74.10%,12,5,3,0,0,0,2,5,0,0,0,0,0,0
S09,22004,MTH,65,Introductory Algebra-2nd Term,4,24,87.50%,7,10,4,0,0,0,2,0,1,0,0,0,0,0
S09,21701,MTH,111B,"Col Alg-Bus,Mgmt,Life, Soc Sci",3,27,74.10%,7,8,5,0,5,1,0,1,0,0,0,0,0,0
S09,21703,MTH,111B,"Col Alg-Bus,Mgmt,Life, Soc Sci",3,26,53.80%,8,2,4,0,6,0,0,4,2,0,0,0,0,0
S09,22049,MTH,65,Introductory Algebra-2nd Term,2,11,45.50%,1,1,2,1,2,2,0,2,0,0,0,0,0,0
S09,22317,MTH,65,Introductory Algebra-2nd Term,1,31,41.90%,4,6,3,0,5,6,1,6,0,0,0,0,0,0
S09,24562,MTH,111B,"Col Alg-Bus,Mgmt,Life, Soc Sci",3,17,100.00%,16,1,0,0,0,0,0,0,0,0,0,0,0,0
S09,20433,MTH,95,Intermediate Algebra,4,33,45.50%,3,6,6,0,2,1,8,3,4,0,0,0,0,0
S09,21310,MTH,95,Intermediate Algebra,3,35,65.70%,7,9,7,0,7,1,1,3,0,0,0,0,0,0
S09,22450,MTH,65,Introductory Algebra-2nd Term,3,13,53.80%,1,4,2,0,0,0,3,2,1,0,0,0,0,0
S09,22458,MTH,65,Introductory Algebra-2nd Term,3,25,48.00%,3,3,6,0,1,9,1,1,1,0,0,0,0,0
S09,23054,MTH,65,Introductory Algebra-2nd Term,1,29,51.70%,8,3,4,0,1,2,3,7,1,0,0,0,0,0
S09,27596,MTH,20,Basic Math,4,20,60.00%,3,4,5,0,0,0,3,5,0,0,0,0,0,0
S09,22881,MTH,20,Basic Math,3,34,64.70%,6,8,8,0,3,2,0,7,0,0,0,1,0,0
S09,21858,MTH,95,Intermediate Algebra,1,13,46.20%,1,1,4,0,2,0,0,5,0,0,1,0,0,0
S09,24858,MTH,20,Basic Math,1,28,60.70%,14,2,1,0,0,0,3,7,1,0,0,0,0,0
S09,27426,MTH,20,Basic Math,3,20,75.00%,7,5,3,0,1,1,0,3,0,0,0,0,0,0
S09,27427,MTH,20,Basic Math,3,11,54.50%,3,1,2,0,0,1,0,4,0,0,0,0,0,0
S09,28189,MTH,20,Basic Math,4,27,63.00%,6,3,8,0,2,0,3,5,0,0,0,0,0,0
S09,24556,MTH,95,Intermediate Algebra,3,23,43.50%,2,6,2,0,6,6,0,1,0,0,0,0,0,0
S09,21067,MTH,244,Statistics II,1,42,78.60%,16,11,6,0,0,0,0,7,2,0,0,1,0,0
S09,21176,MTH,111C,"Col Alg for Math,Science,Engin",1,20,55.00%,5,4,2,0,0,4,1,3,1,0,0,0,0,0
S09,22745,MTH,112,Elementary Functions,1,30,56.70%,8,6,2,1,2,2,2,6,1,0,0,0,0,0
S09,20145,MTH,60,Introductory Algebra- 1st Term,3,35,68.60%,13,6,5,0,4,1,0,4,2,0,0,0,0,0
S09,21319,MTH,60,Introductory Algebra- 1st Term,2,44,72.70%,16,8,8,0,2,6,2,1,1,0,0,0,0,0
S09,22455,MTH,60,Introductory Algebra- 1st Term,3,20,75.00%,4,4,7,0,1,1,3,0,0,0,0,0,0,0
S09,23036,MTH,60,Introductory Algebra- 1st Term,4,31,58.10%,6,6,5,1,1,0,7,4,1,0,0,0,0,0
S09,23410,MTH,60,Introductory Algebra- 1st Term,2,40,65.00%,13,10,3,0,5,8,1,0,0,0,0,0,0,0
S09,23427,MTH,60,Introductory Algebra- 1st Term,2,35,62.90%,9,9,4,0,3,5,1,4,0,0,0,0,0,0
S09,27468,MTH,60,Introductory Algebra- 1st Term,3,31,48.40%,5,7,3,0,3,6,4,2,1,0,0,0,0,0
S09,20061,MTH,243,Statistics I,1,33,81.80%,13,9,5,0,2,1,1,0,2,0,0,0,0,0
S09,21037,MTH,243,Statistics I,3,22,45.50%,4,2,4,0,2,4,1,4,1,0,0,0,0,0
S09,22268,MTH,243,Statistics I,1,27,70.40%,4,8,7,0,1,1,0,5,1,0,0,0,0,0
S09,20785,MTH,252,Calculus II,1,29,72.40%,3,7,10,1,1,3,2,1,1,0,0,0,0,0
S09,21012,MTH,252,Calculus II,3,17,70.60%,5,2,5,0,2,2,0,1,0,0,0,0,0,0
S09,28128,MTH,20,Basic Math,3,15,60.00%,1,3,5,0,3,1,0,2,0,0,0,0,0,0
S09,25862,MTH,261,Applied Linear Algebra I,1,33,84.80%,11,11,6,0,3,1,0,1,0,0,0,0,0,0
S09,25196,MTH,111C,"Col Alg for Math,Science,Engin",4,13,69.20%,4,2,3,0,0,1,0,3,0,0,0,0,0,0
S09,20579,MTH,243,Statistics I,3,30,90.00%,13,11,3,0,0,0,3,0,0,0,0,0,0,0
S09,24558,MTH,211,Foundations of Elem Math I,3,20,95.00%,10,4,5,0,0,0,0,1,0,0,0,0,0,0
S09,20067,MTH,251,Calculus I,3,34,82.40%,8,15,5,0,2,1,2,1,0,0,0,0,0,0
S09,20056,MTH,251,Calculus I,1,27,44.40%,2,4,6,0,7,1,2,4,1,0,0,0,0,0
S09,24560,MTH,253,Calculus III,3,30,93.30%,8,12,8,0,0,1,0,1,0,0,0,0,0,0
S09,20140,MTH,65,Introductory Algebra-2nd Term,3,23,60.90%,6,5,3,0,1,4,0,4,0,0,0,0,0,0
S09,20431,MTH,65,Introductory Algebra-2nd Term,4,35,74.30%,8,6,12,0,3,5,0,1,0,0,0,0,0,0
S09,24664,MTH,65,Introductory Algebra-2nd Term,4,23,73.90%,7,6,4,0,4,2,0,0,0,0,0,0,0,0
S09,24518,MTH,93,Intro TI Graphics Calculator,2,19,100.00%,0,0,0,19,0,0,0,0,0,0,0,0,0,0
S09,27553,MTH,111B,"Col Alg-Bus,Mgmt,Life, Soc Sci",3,21,57.10%,6,1,4,1,1,2,0,6,0,0,0,1,0,0
S09,21662,MTH,20,Basic Math,3,14,57.10%,3,3,2,0,0,4,1,1,0,0,0,0,0,0
S09,21697,MTH,20,Basic Math,2,39,46.20%,8,6,4,0,3,6,1,10,1,0,0,0,0,0
S09,21713,MTH,20,Basic Math,2,24,75.00%,8,4,5,1,0,0,1,5,0,0,0,0,0,0
S09,21941,MTH,20,Basic Math,2,34,67.60%,11,6,6,0,4,0,2,5,0,0,0,0,0,0
S09,22086,MTH,20,Basic Math,3,17,64.70%,3,3,5,0,0,5,0,0,1,0,0,0,0,0
S09,20131,MTH,95,Intermediate Algebra,1,34,52.90%,8,7,3,0,2,2,3,8,1,0,0,0,0,0
S09,21311,MTH,95,Intermediate Algebra,3,28,71.40%,4,5,11,0,4,2,0,2,0,0,0,0,0,0
S09,21326,MTH,95,Intermediate Algebra,2,41,92.70%,19,15,4,0,1,1,0,1,0,0,0,0,0,0
S09,21529,MTH,95,Intermediate Algebra,3,33,90.90%,15,11,4,0,2,1,0,0,0,0,0,0,0,0
S09,22459,MTH,95,Intermediate Algebra,3,20,50.00%,4,3,3,0,2,4,0,3,1,0,0,0,0,0
S09,21876,MTH,261,Applied Linear Algebra I,3,16,87.50%,6,2,6,0,1,0,0,1,0,0,0,0,0,0
S09,21859,MTH,95,Intermediate Algebra,1,37,75.70%,13,9,6,0,3,2,0,3,1,0,0,1,0,0
S09,24862,MTH,20,Basic Math,1,30,73.30%,5,12,5,0,1,1,0,5,1,0,0,0,0,0
S09,23422,MTH,95,Intermediate Algebra,2,47,97.90%,25,18,3,0,0,0,0,1,0,0,0,0,0,0
S09,24668,MTH,95,Intermediate Algebra,4,25,60.00%,10,3,2,0,1,2,2,4,1,0,0,1,0,0
S09,28184,MTH,10B,Fundamentals of Arithmetic I,4,23,65.20%,6,4,5,0,3,0,2,3,0,0,0,0,0,0
S09,20863,MTH,111C,"Col Alg for Math,Science,Engin",3,29,72.40%,10,5,6,0,4,3,0,1,0,0,0,0,0,0
S09,21615,MTH,112,Elementary Functions,1,20,55.00%,3,6,2,0,1,2,1,5,0,0,0,0,0,0
S09,20132,MTH,60,Introductory Algebra- 1st Term,1,31,67.70%,7,8,6,0,3,5,1,1,0,0,0,0,0,0
S09,20134,MTH,60,Introductory Algebra- 1st Term,2,33,54.50%,5,6,7,0,2,7,0,6,0,0,0,0,0,0
S09,22456,MTH,60,Introductory Algebra- 1st Term,3,23,43.50%,3,3,4,0,4,7,2,0,0,0,0,0,0,0
S09,22511,MTH,60,Introductory Algebra- 1st Term,1,29,62.10%,6,11,1,0,1,0,2,8,0,0,0,0,0,0
S09,26665,MTH,60,Introductory Algebra- 1st Term,2,39,43.60%,8,5,4,0,4,6,3,9,0,0,0,0,0,0
S09,27458,MTH,60,Introductory Algebra- 1st Term,3,25,76.00%,4,8,7,0,0,2,0,4,0,0,0,0,0,0
S09,22368,MTH,62,Introductory Algebra-Part II,2,41,78.00%,15,9,8,0,3,1,1,3,1,0,0,0,0,0
S09,20066,MTH,243,Statistics I,3,27,55.60%,5,2,8,0,3,5,2,2,0,0,0,0,0,0
S09,23734,MTH,243,Statistics I,1,28,71.40%,8,6,6,0,0,4,1,3,0,0,0,0,0,0
S09,27559,MTH,243,Statistics I,3,23,47.80%,3,5,3,0,0,10,1,1,0,0,0,0,0,0
S09,20847,MTH,70,Review of Intro Algebra,2,32,75.00%,7,11,6,0,2,3,2,1,0,0,0,0,0,0
S09,21369,MTH,70,Review of Intro Algebra,1,35,42.90%,9,5,1,0,3,1,1,12,3,0,0,1,0,0
S09,27449,MTH,70,Review of Intro Algebra,1,26,76.90%,7,9,4,0,0,0,4,1,1,0,0,0,0,0
S09,24747,MTH,256,Differential Equations,2,14,100.00%,4,9,1,0,0,0,0,0,0,0,0,0,0,0
S09,23429,MTH,211,Foundations of Elem Math I,2,25,80.00%,6,7,7,0,2,2,0,1,0,0,0,0,0,0
S09,20064,MTH,251,Calculus I,3,31,67.70%,11,8,2,0,1,2,1,6,0,0,0,0,0,0
S09,21623,MTH,65,Introductory Algebra-2nd Term,1,27,70.40%,6,6,7,0,2,0,4,2,0,0,0,0,0,0
S09,21110,MTH,93,Intro TI Graphics Calculator,3,13,92.30%,0,0,0,12,0,0,0,1,0,0,0,0,0,0
S09,21455,MTH,65,Introductory Algebra-2nd Term,1,35,77.10%,12,11,4,0,4,1,1,2,0,0,0,0,0,0
S09,22179,MTH,65,Introductory Algebra-2nd Term,1,17,76.50%,8,3,2,0,0,2,1,1,0,0,0,0,0,0
S09,22319,MTH,65,Introductory Algebra-2nd Term,1,14,50.00%,4,1,2,0,3,1,0,3,0,0,0,0,0,0
S09,21728,MTH,111B,"Col Alg-Bus,Mgmt,Life, Soc Sci",1,29,69.00%,7,8,5,0,3,5,0,1,0,0,0,0,0,0
S09,21781,MTH,111B,"Col Alg-Bus,Mgmt,Life, Soc Sci",3,26,50.00%,3,3,7,0,7,3,1,1,1,0,0,0,0,0
S09,21642,MTH,20,Basic Math,1,26,46.20%,5,3,3,1,1,6,0,7,0,0,0,0,0,0
S09,21643,MTH,20,Basic Math,1,32,71.90%,9,9,5,0,3,5,0,1,0,0,0,0,0,0
S09,21645,MTH,20,Basic Math,1,28,60.70%,6,4,7,0,0,4,0,7,0,0,0,0,0,0
S09,21759,MTH,20,Basic Math,4,24,50.00%,2,7,3,0,4,8,0,0,0,0,0,0,0,0
S09,21933,MTH,20,Basic Math,4,28,50.00%,7,4,3,0,1,6,1,6,0,0,0,0,0,0
S09,24511,MTH,61,Introductory Algebra-Part I,2,41,63.40%,4,9,11,2,2,2,3,7,1,0,0,0,0,0
S09,20922,MTH,95,Intermediate Algebra,1,32,75.00%,4,13,7,0,2,2,0,4,0,0,0,0,0,0
S09,22102,MTH,95,Intermediate Algebra,3,24,50.00%,3,5,4,0,1,5,3,1,2,0,0,0,0,0
S09,23087,MTH,95,Intermediate Algebra,1,34,44.10%,2,5,7,1,8,5,1,4,1,0,0,0,0,0
S09,22505,MTH,111B,"Col Alg-Bus,Mgmt,Life, Soc Sci",3,17,76.50%,3,4,6,0,2,1,1,0,0,0,0,0,0,0
S09,27448,MTH,65,Introductory Algebra-2nd Term,1,34,79.40%,10,6,9,2,1,2,1,3,0,0,0,0,0,0
S09,21909,MTH,20,Basic Math,1,33,54.50%,9,6,3,0,7,4,0,4,0,0,0,0,0,0
S09,21846,MTH,95,Intermediate Algebra,1,40,80.00%,12,12,8,0,2,4,0,2,0,0,0,0,0,0
S09,26646,MTH,20,Basic Math,2,29,65.50%,5,13,1,0,1,3,1,5,0,0,0,0,0,0
S09,23237,MTH,95,Intermediate Algebra,3,28,82.10%,10,8,5,0,1,1,0,3,0,0,0,0,0,0
S09,21875,MTH,256,Differential Equations,3,12,75.00%,5,4,0,0,1,1,0,1,0,0,0,0,0,0
S09,20784,MTH,30,Business Mathematics,1,15,80.00%,1,6,5,0,2,0,0,1,0,0,1,0,0,0
S09,21064,MTH,244,Statistics II,1,13,61.50%,2,5,1,0,0,1,1,3,0,0,0,0,0,0
S09,20050,MTH,112,Elementary Functions,1,20,40.00%,3,1,4,0,2,4,4,1,1,0,0,0,0,0
S09,21061,MTH,112,Elementary Functions,1,27,66.70%,6,7,5,0,1,0,0,5,3,0,0,0,0,0
S09,20116,MTH,60,Introductory Algebra- 1st Term,1,33,90.90%,8,6,15,1,1,2,0,0,0,0,0,0,0,0
S09,20139,MTH,60,Introductory Algebra- 1st Term,3,30,53.30%,4,9,3,0,4,8,0,2,0,0,0,0,0,0
S09,20845,MTH,60,Introductory Algebra- 1st Term,2,33,60.60%,5,11,4,0,1,6,1,5,0,0,0,0,0,0
S09,21302,MTH,60,Introductory Algebra- 1st Term,3,28,57.10%,6,4,6,0,2,7,0,3,0,0,0,0,0,0
S09,21516,MTH,60,Introductory Algebra- 1st Term,3,33,84.80%,13,8,7,0,0,4,0,1,0,0,0,0,0,0
S09,21517,MTH,60,Introductory Algebra- 1st Term,3,28,50.00%,4,4,6,0,2,5,0,7,0,0,0,0,0,0
S09,22270,MTH,60,Introductory Algebra- 1st Term,1,27,63.00%,4,6,7,0,1,2,0,7,0,0,0,0,0,0
S09,22318,MTH,60,Introductory Algebra- 1st Term,1,30,56.70%,4,8,5,0,0,2,7,4,0,0,0,0,0,0
S09,23328,MTH,60,Introductory Algebra- 1st Term,4,35,51.40%,4,2,12,0,11,4,0,2,0,0,0,0,0,0
S09,28178,MTH,60,Introductory Algebra- 1st Term,4,20,60.00%,7,4,1,0,3,1,0,4,0,0,0,0,0,0
S09,22504,MTH,63,Introductory Algebra-Part III,3,21,76.20%,5,6,5,0,2,1,0,2,0,0,0,0,0,0
S09,21108,MTH,213,Foundations of Elem Math III,2,21,90.50%,9,7,3,0,0,1,0,1,0,0,0,0,0,0
S09,21112,MTH,241,"Calc for Mgmt, Life/Social Sci",3,14,71.40%,6,4,0,0,0,1,0,3,0,0,0,0,0,0
S09,27749,MTH,62,Introductory Algebra-Part II,2,22,68.20%,3,6,6,0,0,6,0,1,0,0,0,0,0,0
S09,21063,MTH,243,Statistics I,1,22,59.10%,5,3,5,0,4,3,1,1,0,0,0,1,0,0
S09,21557,MTH,243,Statistics I,2,13,92.30%,6,5,1,0,0,0,0,1,0,0,0,0,0,0
S09,22269,MTH,243,Statistics I,1,12,100.00%,1,9,2,0,0,0,0,0,0,0,0,0,0,0
S09,20059,MTH,254,Vector Calculus I,1,16,75.00%,5,2,5,0,1,2,0,1,0,0,0,0,0,0
S09,27532,MTH,105,Explorations in Mathematics,2,14,100.00%,5,9,0,0,0,0,0,0,0,0,0,0,0,0
S09,26202,MTH,243,Statistics I,4,22,86.40%,3,8,8,0,1,1,0,0,1,0,0,1,0,0
S09,20121,MTH,65,Introductory Algebra-2nd Term,1,37,62.20%,6,5,12,0,5,0,6,2,1,0,0,0,0,0
S09,21695,MTH,65,Introductory Algebra-2nd Term,3,25,44.00%,7,1,3,0,4,3,4,2,1,0,0,0,0,0
S09,22005,MTH,65,Introductory Algebra-2nd Term,4,28,60.70%,8,8,1,0,7,2,0,2,0,0,0,0,0,0
S09,22363,MTH,251,Calculus I,2,35,68.60%,7,8,8,1,3,2,2,3,1,0,0,0,0,0
S09,23807,MTH,253,Calculus III,3,11,90.90%,4,3,3,0,1,0,0,0,0,0,0,0,0,0
S09,21060,MTH,65,Introductory Algebra-2nd Term,1,30,63.30%,6,6,7,0,5,2,0,4,0,0,0,0,0,0
S09,21304,MTH,65,Introductory Algebra-2nd Term,3,22,45.50%,4,2,4,0,6,4,0,2,0,0,0,0,0,0
S09,21555,MTH,111B,"Col Alg-Bus,Mgmt,Life, Soc Sci",2,26,73.10%,8,8,3,0,2,5,0,0,0,0,0,0,0,0
S09,22267,MTH,111B,"Col Alg-Bus,Mgmt,Life, Soc Sci",1,23,78.30%,8,4,6,0,3,0,0,2,0,0,0,0,0,0
S09,23733,MTH,111B,"Col Alg-Bus,Mgmt,Life, Soc Sci",1,27,59.30%,8,5,3,0,1,6,1,3,0,0,0,0,0,0
S09,21602,MTH,15,Conquering Math Anxiety,2,23,100.00%,0,0,0,23,0,0,0,0,0,0,0,0,0,0
S09,21668,MTH,20,Basic Math,3,22,36.40%,3,4,1,0,6,4,0,4,0,0,0,0,0,0
S09,21669,MTH,20,Basic Math,3,23,47.80%,2,4,5,0,3,7,0,2,0,0,0,0,0,0
S09,21670,MTH,20,Basic Math,3,21,76.20%,4,7,5,0,1,2,0,2,0,0,0,0,0,0
S09,21712,MTH,20,Basic Math,2,34,61.80%,12,4,5,0,5,0,0,8,0,0,0,0,0,0
S09,23338,MTH,20,Basic Math,4,24,62.50%,10,3,2,0,1,7,1,0,0,0,0,0,0,0
S09,20123,MTH,95,Intermediate Algebra,1,20,60.00%,3,9,0,0,3,1,0,3,1,0,0,0,0,0
S09,20128,MTH,95,Intermediate Algebra,1,36,86.10%,13,12,6,0,2,1,1,1,0,0,0,0,0,0
S09,20432,MTH,95,Intermediate Algebra,4,25,48.00%,2,5,5,0,5,1,5,1,1,0,0,0,0,0
S09,21309,MTH,95,Intermediate Algebra,3,33,60.60%,7,6,7,0,3,4,0,5,1,0,0,0,0,0
S09,21388,MTH,95,Intermediate Algebra,1,31,48.40%,5,6,4,0,5,3,3,5,0,0,0,0,0,0
S09,21780,MTH,95,Intermediate Algebra,3,11,54.50%,0,5,1,0,1,1,0,3,0,0,0,0,0,0
S09,22521,MTH,111B,"Col Alg-Bus,Mgmt,Life, Soc Sci",1,31,74.20%,6,8,9,0,6,1,0,1,0,0,0,0,0,0
S09,26737,MTH,65,Introductory Algebra-2nd Term,2,30,53.30%,3,7,6,0,4,7,1,2,0,0,0,0,0,0
S09,22367,MTH,244,Statistics II,2,15,73.30%,4,5,2,0,2,2,0,0,0,0,0,0,0,0
S09,22453,MTH,244,Statistics II,3,18,77.80%,7,3,4,0,2,0,0,2,0,0,0,0,0,0
S09,21546,MTH,111C,"Col Alg for Math,Science,Engin",2,23,73.90%,10,4,2,1,2,0,1,3,0,0,0,0,0,0
S09,22051,MTH,111C,"Col Alg for Math,Science,Engin",2,31,54.80%,11,4,2,0,7,0,3,3,1,0,0,0,0,0
S09,23020,MTH,111C,"Col Alg for Math,Science,Engin",4,32,71.90%,9,8,5,1,0,0,7,2,0,0,0,0,0,0
S09,21312,MTH,112,Elementary Functions,3,22,59.10%,3,6,4,0,2,5,1,1,0,0,0,0,0,0
S09,20114,MTH,60,Introductory Algebra- 1st Term,1,35,65.70%,12,6,5,0,2,0,3,5,2,0,0,0,0,0
S09,20434,MTH,60,Introductory Algebra- 1st Term,4,35,65.70%,12,5,6,0,5,5,0,2,0,0,0,0,0,0
S09,21318,MTH,60,Introductory Algebra- 1st Term,2,28,85.70%,12,8,4,0,1,1,0,2,0,0,0,0,0,0
S09,22888,MTH,60,Introductory Algebra- 1st Term,3,23,34.80%,3,3,2,0,0,5,0,6,4,0,0,1,0,0
S09,20118,MTH,63,Introductory Algebra-Part III,1,20,75.00%,8,3,4,0,1,1,0,2,1,0,0,0,0,0
S09,20053,MTH,243,Statistics I,1,29,75.90%,6,4,12,0,2,5,0,0,0,0,0,0,0,0
S09,20923,MTH,243,Statistics I,1,33,84.80%,18,8,2,0,3,0,2,0,0,0,0,0,0,0
S09,20924,MTH,70,Review of Intro Algebra,1,18,88.90%,8,4,4,0,0,1,0,1,0,0,0,0,0,0
S09,26195,MTH,60,Introductory Algebra- 1st Term,4,32,56.30%,5,10,3,0,2,7,1,4,0,0,0,1,0,0
S09,27506,MTH,95,Intermediate Algebra,2,35,48.60%,6,5,6,0,3,8,3,4,0,0,0,0,0,0
S09,28363,MTH,22,Measurements,2,15,93.30%,14,0,0,0,0,0,0,1,0,0,0,0,0,0
S09,24205,MTH,244,Statistics II,1,16,100.00%,8,7,1,0,0,0,0,0,0,0,0,0,0,0
S09,28811,MTH,243,Statistics I,1,31,61.30%,4,11,4,0,3,5,1,2,1,0,0,0,0,0
S09,21675,MTH,232,Elements of Discrete Math II,1,26,96.20%,6,16,3,0,0,0,0,1,0,0,0,0,0,0
S09,21177,MTH,65,Introductory Algebra-2nd Term,1,25,56.00%,3,7,4,0,3,2,1,5,0,0,0,1,0,0
S09,21389,MTH,65,Introductory Algebra-2nd Term,1,35,74.30%,10,13,3,0,1,2,1,5,0,0,0,0,0,0
S09,21356,MTH,93,Intro TI Graphics Calculator,1,16,100.00%,0,0,0,16,0,0,0,0,0,0,0,0,0,0
S09,21553,MTH,65,Introductory Algebra-2nd Term,2,37,81.10%,13,10,7,0,0,0,2,5,0,0,0,0,0,0
S09,22067,MTH,65,Introductory Algebra-2nd Term,4,27,59.30%,9,4,3,0,4,5,0,2,0,0,0,0,0,0
S09,23239,MTH,65,Introductory Algebra-2nd Term,3,34,47.10%,10,2,4,0,3,11,2,2,0,0,0,1,0,0
S09,21667,MTH,20,Basic Math,3,25,84.00%,11,6,4,0,0,2,0,1,1,0,0,0,0,0
S09,22048,MTH,20,Basic Math,2,37,54.10%,4,8,8,0,6,6,2,3,0,0,0,0,0,0
S09,22372,MTH,20,Basic Math,3,41,85.40%,21,12,2,0,2,3,0,1,0,0,0,1,0,0
S09,20143,MTH,95,Intermediate Algebra,3,23,56.50%,0,6,7,0,4,3,0,3,0,0,0,0,0,0
S09,21032,MTH,95,Intermediate Algebra,3,26,65.40%,7,5,5,0,2,1,1,5,0,0,0,0,0,0
S09,21501,MTH,95,Intermediate Algebra,1,27,63.00%,3,10,4,0,3,3,0,4,0,0,0,0,0,0
S09,25290,MTH,65,Introductory Algebra-2nd Term,3,39,59.00%,10,9,4,0,4,5,0,6,1,0,0,1,0,0
S09,26738,MTH,65,Introductory Algebra-2nd Term,2,32,50.00%,6,8,2,0,3,6,1,6,0,0,0,0,0,0
S09,27446,MTH,65,Introductory Algebra-2nd Term,1,17,70.60%,4,6,2,0,0,0,4,1,0,0,0,0,0,0
S09,27447,MTH,65,Introductory Algebra-2nd Term,1,31,83.90%,17,8,1,0,0,0,2,3,0,0,0,0,0,0
S09,27597,MTH,65,Introductory Algebra-2nd Term,4,19,78.90%,7,2,6,0,0,3,0,1,0,0,0,0,0,0
S09,27552,MTH,111B,"Col Alg-Bus,Mgmt,Life, Soc Sci",3,13,84.60%,4,6,1,0,0,0,1,0,1,0,0,0,0,0
S09,23021,MTH,95,Intermediate Algebra,4,33,63.60%,8,8,5,0,3,4,0,4,1,0,0,0,0,0
S09,24001,MTH,95,Intermediate Algebra,1,36,50.00%,3,8,7,0,6,5,0,7,0,0,0,0,0,0
S09,21062,MTH,212,Foundations of Elem Math II,1,21,90.50%,11,7,1,0,2,0,0,0,0,0,0,0,0,0
S09,20055,MTH,244,Statistics II,1,21,81.00%,9,3,5,0,0,0,1,3,0,0,0,0,0,0
S09,23023,MTH,244,Statistics II,4,17,94.10%,11,3,2,0,0,0,0,1,0,0,0,0,0,0
S09,20782,MTH,111C,"Col Alg for Math,Science,Engin",1,21,61.90%,3,8,2,0,2,1,1,4,0,0,0,0,0,0
S09,21327,MTH,111C,"Col Alg for Math,Science,Engin",3,14,50.00%,0,5,2,0,1,2,0,4,0,0,0,0,0,0
S09,21036,MTH,112,Elementary Functions,3,22,86.40%,5,11,3,0,1,0,0,2,0,0,0,0,0,0
S09,21370,MTH,112,Elementary Functions,1,29,79.30%,6,7,8,2,0,1,2,3,0,0,0,0,0,0
S09,20113,MTH,60,Introductory Algebra- 1st Term,1,39,51.30%,8,5,7,0,5,1,0,13,0,0,0,0,0,0
S09,21006,MTH,60,Introductory Algebra- 1st Term,3,33,48.50%,4,8,4,0,9,5,1,2,0,0,0,0,0,0
S09,22083,MTH,60,Introductory Algebra- 1st Term,4,28,78.60%,7,9,6,0,1,0,2,3,0,0,0,0,0,0
S09,20846,MTH,63,Introductory Algebra-Part III,2,13,46.20%,4,2,0,0,3,2,2,0,0,0,0,0,0,0
S09,20052,MTH,231,Elements of Discrete Mth I,1,28,85.70%,19,4,1,0,0,0,1,3,0,0,0,0,0,0
S09,21624,MTH,243,Statistics I,1,17,64.70%,3,4,4,0,0,1,4,1,0,0,0,1,0,0
S09,26428,MTH,70,Review of Intro Algebra,4,14,71.40%,3,4,3,0,2,0,0,2,0,0,0,0,0,0
S09,25859,MTH,105,Explorations in Mathematics,1,12,75.00%,5,3,1,0,1,2,0,0,0,0,0,0,0,0
S09,25864,MTH,243,Statistics I,1,25,88.00%,10,9,3,0,0,0,1,2,0,0,0,0,0,0
S09,27505,MTH,60,Introductory Algebra- 1st Term,2,39,69.20%,6,8,13,0,3,5,0,3,1,0,0,0,0,0
S09,24746,MTH,243,Statistics I,2,18,83.30%,10,5,0,0,1,0,1,1,0,0,0,0,0,0
